,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
310,Furkan IŞIK,UgyfQZKVQJoVIGWnm_R4AaABAg,"Maybe this time Ferrari win the championship Forza Ferrari , Forza Leclerc",3 months ago,ferrari_sf90,T6fjCqPmJU0,12,74,5.25,0,0,,,,,0.8,0.4,positive
313,FalconGamer58,Ugw2xg0vDt7SK2u_0uN4AaABAg.8rNSMNJMj538rNcbehi3X_,"Didn't expect you here, but then again you're a Ferrari fan",3 months ago,ferrari_sf90,T6fjCqPmJU0,11,59,4.454545454545454,0,0,,,,,0.0,0.0,neutral
315,Victor Wong,Ugw2xg0vDt7SK2u_0uN4AaABAg.8rNSMNJMj538rNdOMKgjPm,This time nigga won't stand a chance to win the title,3 months ago,ferrari_sf90,T6fjCqPmJU0,11,53,3.909090909090909,0,0,,,,,0.8,0.4,positive
317,shantanu saxena,Ugw2xg0vDt7SK2u_0uN4AaABAg.8rNSMNJMj538rNm_P11Moh,Yeah its been a while!I hope they get it this year!FORZA FERRARI!also Im your fan Racing Monkey!,3 months ago,ferrari_sf90,T6fjCqPmJU0,17,96,4.705882352941177,0,0,,,,,-0.0625,0.0,negative
321,a5m,Ugw2xg0vDt7SK2u_0uN4AaABAg.8rNSMNJMj538rO6Mc9k4ef,"@Tofuboi 86 That's all your doing, responding to everyone's comment on this video that likes the car with ""no""? What a fucking idiot.",3 months ago,ferrari_sf90,T6fjCqPmJU0,23,133,4.826086956521739,1,0,,,,,-0.8,0.8,negative
323,UUU U,Ugw2xg0vDt7SK2u_0uN4AaABAg.8rNSMNJMj538rOTBrbBPuY,@Victor Wong that nigga you are talking about is about to kick ferrari's fat horse ass.,3 months ago,ferrari_sf90,T6fjCqPmJU0,16,87,4.5,0,0,,,,,0.0,0.0,neutral
325,KrisMcCool,Ugw2xg0vDt7SK2u_0uN4AaABAg.8rNSMNJMj538rPzQaH6x-i,I wouldn’t totally agree with you because I’m a Mercedes Fan... But I like Lecrec!,3 months ago,ferrari_sf90,T6fjCqPmJU0,15,82,4.533333333333333,0,2,,,,,0.0,0.75,neutral
335,Sebastian Tevel,UgwRA1ZmgWvm6Qa-d9R4AaABAg,"If the car is good enough for a win and I do not see why not, who is betting on Leclerc in Australia?",3 months ago,ferrari_sf90,T6fjCqPmJU0,23,101,3.4347826086956523,0,1,,,,,0.5,0.5,positive
344,Tofuboi 86,UgwtgyLJ-BeENt2KfQB4AaABAg.8rNSDAKLOt58rSBVh4QOVj,Sourav Mishra meh I hate feminists... its full of it in schools,3 months ago,ferrari_sf90,T6fjCqPmJU0,12,63,4.333333333333333,0,1,,,,,-0.22500000000000003,0.7250000000000001,negative
353,david satrio,Ugxt-A4SBEWswQxNCoR4AaABAg,so the team is 90 years old and ferrari is 72?,3 months ago,ferrari_sf90,T6fjCqPmJU0,11,46,3.272727272727273,1,0,,,,,0.1,0.2,positive
358,Kobe O'Neal,UgznRCvPx_Dw7xhd5px4AaABAg,Legend has is that vettel and leclerc injured their necks after the shooting,3 months ago,ferrari_sf90,T6fjCqPmJU0,13,76,4.923076923076923,0,0,,,,,0.0,0.0,neutral
359,rockzs74r,UgzrH_l6m4Bh2evwh5p4AaABAg,SF90 is to celebrate the 90th Anniversary of Scuderia Ferrari team. That's the chassis name,3 months ago,ferrari_sf90,T6fjCqPmJU0,15,91,5.133333333333334,0,1,,,,,0.0,0.0,neutral
362,rockzs74r,UgzrH_l6m4Bh2evwh5p4AaABAg.8rNQ4L_F2KC8rOm1hxwYC_,"@Tofuboi 86 90 years because Enzo, have started the team e en before the Formula one. Before they build their own car and etc",3 months ago (edited),ferrari_sf90,T6fjCqPmJU0,24,125,4.25,2,0,,,,,0.6,1.0,positive
363,joe r gonzales,UgzrH_l6m4Bh2evwh5p4AaABAg.8rNQ4L_F2KC8rPtexYBR0e,"@rockzs74r - no, in 1929 Enzo Ferrari est. Ferrari and was racing in Alfa's. In 1947, Ferrari badges their first race car hence 70 years of racing Ferrari cars or the SF70-H (2017).",3 months ago,ferrari_sf90,T6fjCqPmJU0,33,181,4.515151515151516,2,1,,,,,0.25,0.3333333333333333,positive
364,joe r gonzales,UgzrH_l6m4Bh2evwh5p4AaABAg.8rNQ4L_F2KC8rPtnTsxcV_,@MIKI-X- 79 - not really....WWII put a stop on racing. 90 years Ferrari was founded.,3 months ago (edited),ferrari_sf90,T6fjCqPmJU0,15,84,4.666666666666667,2,1,,,,,0.0,0.0,neutral
365,rockzs74r,UgzrH_l6m4Bh2evwh5p4AaABAg.8rNQ4L_F2KC8rQ1BucLE2z,"@joe r gonzales that's exactly what I said. ""before formula one, before they make their own chassis"". The Enzo run alfa romeo team is Called Scuderia Ferrari. Ferrari as a team existed since 1929. As a company it started in 1939 as a manufacturer, they started in 1947.",3 months ago (edited),ferrari_sf90,T6fjCqPmJU0,48,269,4.625,1,1,,,,,0.425,0.625,positive
366,ACuteBoi,UgzrH_l6m4Bh2evwh5p4AaABAg.8rNQ4L_F2KC8rQrBZyXybT,"@Tofuboi 86 why are you saying ""no"" to everyone in this comment section for no reason at all?",3 months ago,ferrari_sf90,T6fjCqPmJU0,18,93,4.222222222222222,1,0,,,,,0.0,0.0,neutral
375,Joseph Wands,UgxA6idbpgy5yAjs4e54AaABAg,The joy of a new season begins! Tifosi for life! Forza Ferrari!!!!,3 months ago,ferrari_sf90,T6fjCqPmJU0,12,66,4.583333333333333,0,0,,,,,0.6600929953835227,0.32727272727272727,positive
382,Nico Montinola,Ugyz0a4lUvgdQ4YijZJ4AaABAg,i was never that impressed with Ferrari cuz they have all that money and tools and still they can't win. The only Ferrari driver that won on his own accord was Kimi. The rest needed lots of cheating and bullying,3 months ago,ferrari_sf90,T6fjCqPmJU0,40,211,4.3,0,0,,,,,0.6,0.85,positive
386,Arv C,UgzDm_Z1Ug9QOWYZPhh4AaABAg.8rNNTKhUuP-8rNa0Xhn_sM,F1 has not even started other than Teffosi jokes. Did you not say that last year and the year before!,3 months ago,ferrari_sf90,T6fjCqPmJU0,20,101,4.1,0,1,,,,,-0.0625,0.22083333333333333,negative
387,j4ck,UgzDm_Z1Ug9QOWYZPhh4AaABAg.8rNNTKhUuP-8rNkNgZ9Zji,@Arv C It's funny how supporting their favourite team is offensive to you.,3 months ago,ferrari_sf90,T6fjCqPmJU0,13,74,4.769230769230769,0,1,,,,,0.25,0.625,positive
389,Alvid,UgzDm_Z1Ug9QOWYZPhh4AaABAg.8rNNTKhUuP-8rPaYrnu04H,"Vettel will strike his car again. This guy needs to be with Alfa Sauber, this is his real place",3 months ago,ferrari_sf90,T6fjCqPmJU0,19,95,4.052631578947368,0,0,,,,,0.2,0.30000000000000004,positive
393,Alvid,UgzDm_Z1Ug9QOWYZPhh4AaABAg.8rNNTKhUuP-8rQhHYhHj0H,@Shadsy The Hedgehog Me too. Especially Leclerc and also Gasly (I'm French 😉) 🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷,3 months ago,ferrari_sf90,T6fjCqPmJU0,14,90,5.5,0,0,,,,😉,0.0,0.5,neutral
395,CJ official,UgzDm_Z1Ug9QOWYZPhh4AaABAg.8rNNTKhUuP-8rWMbb7nJKT,"@Shadsy The Hedgehog no you are just bullshiting ! verstapen has a honda, so he is out. so you have :seb,lewis,bottas. one of these , and i hope it's vettel",3 months ago,ferrari_sf90,T6fjCqPmJU0,30,156,4.233333333333333,0,0,,,,,0.0,0.0,neutral
396,Alvid,UgzDm_Z1Ug9QOWYZPhh4AaABAg.8rNNTKhUuP-8rXCUrMQqMh,@CJ official Vettel is the worst driver man. Look at all the bullshits he made in 2017! And this has to be a world champion??? Let me laugh! 😂😂😂,3 months ago,ferrari_sf90,T6fjCqPmJU0,29,144,4.0,0,1,,,,😂😂😂,-0.3125,0.55,negative
398,Jerrod Tham,Ugwme0qvBPOBcAoCfX14AaABAg,Can you win against Mercedes in 2019/20??? Hopefully you can win. Too long time waited.,3 months ago,ferrari_sf90,T6fjCqPmJU0,15,87,4.866666666666666,0,0,,,,,0.5166666666666667,0.4000000000000001,positive
399,Puspal Mondal,UgwfKNigwUm2mx4ZXFh4AaABAg,birth of a new marvel of engineering sf90 the answer of italian squad to Mercedes. forza ferrari,3 months ago,ferrari_sf90,T6fjCqPmJU0,17,96,4.705882352941177,0,0,,,,,0.06818181818181818,0.22727272727272727,positive
401,Hero Hamada,UgzzsdhRobBtKDb00J54AaABAg,"Yeah, we're gonna win this 2019 championship, both drives and constructers.. #forzaferrari",3 months ago,ferrari_sf90,T6fjCqPmJU0,12,90,6.583333333333333,1,0,,,#forzaferrari,,0.8,0.4,positive
405,Nick Pani,UgxuG3PYb740pD-w1D14AaABAg,Bad Ass !! I Love it !! Let's get some good battles this year ! Forza Ferrari !!,3 months ago,ferrari_sf90,T6fjCqPmJU0,18,80,3.5,0,1,,,,,0.2604166666666667,0.6222222222222222,positive
407,Fatal Fury,UgxuG3PYb740pD-w1D14AaABAg.8rNL_W4lWUY8rPK8vdoXs9,With vettel? Vettel blows! Let's hope verstappen or charles can do something.,3 months ago,ferrari_sf90,T6fjCqPmJU0,12,77,5.5,0,0,,,,,0.0,0.0,neutral
412,J. Jacomet,Ugx02gKjgtydRJVY0K14AaABAg,Seb patience will beat you all in 2019 2020 2021....you are the best drivers of formula one !!!,3 months ago,ferrari_sf90,T6fjCqPmJU0,18,95,4.333333333333333,2,0,,,,,1.0,0.3,positive
414,yinping Cho,UgwXQMyVAp1mWpZZJY54AaABAg,"I am a Mercedes fanboy, but...man this looks classy. It's absolutely to bring a respectful and glorious war with the silver ones. Wish you all the best. Forza Ferrari!!!",3 months ago,ferrari_sf90,T6fjCqPmJU0,29,169,4.862068965517241,0,1,,,,,0.45,0.7,positive
416,Subi_fan,UgwSSQ9U4TZFHQ_eYph4AaABAg,"Merc did the halo right htis year, Ferrari messes it up.",3 months ago,ferrari_sf90,T6fjCqPmJU0,11,56,4.181818181818182,0,0,,,,,0.2857142857142857,0.5357142857142857,positive
417,Silverblacksky 01,UgwnjMS5wcp_6MXmi_14AaABAg,Mah...sarà pure una grafica moderna ma questa ferrari sembra una redbull... poi il rosso...il rosso Ferrari è unico...questo è un rosso Fiat!,3 months ago,ferrari_sf90,T6fjCqPmJU0,22,141,5.454545454545454,0,0,,,,,0.26785714285714285,0.5,positive
418,LuigiVR462001 BBX,UgwnjMS5wcp_6MXmi_14AaABAg.8rNKrMJ7EqY8rO4ax0oJsU,Hanno fatto la livrea col rosso opaco perchè i colori opachi sono più leggeri di quelli metallizzati o di quelli luminosi e cosi la macchina pesa meno,3 months ago (edited),ferrari_sf90,T6fjCqPmJU0,27,150,4.592592592592593,0,0,,,,,0.0,0.0,neutral
419,P3TR 111,Ugxia08KhUFFZzyNw5l4AaABAg,Car is nice but that black halo is awful.... It would look better in red.,3 months ago,ferrari_sf90,T6fjCqPmJU0,15,73,3.933333333333333,0,0,,,,,-0.01333333333333333,0.5866666666666667,negative
421,Francesca Fancelli,UgytFsHhYBEccR5zX2R4AaABAg,FORZA FERRARI...UNO DEI PICCOLI E ULTIMI MOTIVI DI ESSERE ORGOGLIOSI DI FAR PARTE DI QUESTA NAZIONE ITALIA...,3 months ago,ferrari_sf90,T6fjCqPmJU0,17,109,5.470588235294118,0,17,,,,,0.1,1.0,positive
427,markycupko,UgzwgS8GH4dejnmecq14AaABAg,What an ugly livery! Ferrari’s color is Roso Corsa not matte red!,3 months ago (edited),ferrari_sf90,T6fjCqPmJU0,12,65,4.5,0,0,,,,,-0.4375,0.5,negative
428,Raffaele Del Zio R_D_Z_27,UgzwgS8GH4dejnmecq14AaABAg.8rNJQSPf2838rNMd30FTCM,Does it look good on camera tho? That is their matter.,3 months ago,ferrari_sf90,T6fjCqPmJU0,11,54,4.0,0,0,,,,,0.7,0.6000000000000001,positive
429,Sebastian Tevel,UgzwgS8GH4dejnmecq14AaABAg.8rNJQSPf2838rNS9cSJk8v,"Well you know.... it is 2019 and as soon before you will realize, it will 2020. Traditions are bound to evolve.",3 months ago,ferrari_sf90,T6fjCqPmJU0,21,111,4.333333333333333,1,0,,,,,0.0,0.0,neutral
430,Insane Zombieman,UgzwgS8GH4dejnmecq14AaABAg.8rNJQSPf2838rNYx5KensZ,"Literally the problem with f1 fanbase- ""it looks different so it's bad. By the way, change more things we're bored""",3 months ago,ferrari_sf90,T6fjCqPmJU0,20,115,4.8,0,0,,,,,-0.17499999999999996,0.6916666666666667,negative
431,Albe983,UgzwgS8GH4dejnmecq14AaABAg.8rNJQSPf2838rNk0_oirZg,"Strictly speaking the Ferrari official colour is yellow..they use red because is the national racing colour of italy, over the years the used different shades of red.",3 months ago (edited),ferrari_sf90,T6fjCqPmJU0,27,166,5.185185185185185,0,0,,,,,0.0,0.19999999999999998,neutral
432,Racing Red,UgzwgS8GH4dejnmecq14AaABAg.8rNJQSPf2838rOoR0hd8Ei,markycupko Shut up! This IS Rosso Corsa but it's just matte paint not glossy.,3 months ago,ferrari_sf90,T6fjCqPmJU0,14,77,4.571428571428571,0,1,,,,,0.0,0.0,neutral
433,Marcellus Blake,UgzfTRfCkC_LNFxgudt4AaABAg,"I get a feeling this car is really really fast, in a scary sense #forzaferrari",3 months ago (edited),ferrari_sf90,T6fjCqPmJU0,15,78,4.266666666666667,0,1,,,#forzaferrari,,-0.15,0.8,negative
436,iam specialized,UgxEJvs-0v6t2wuoq2Z4AaABAg,Forza FERRARI Forza 🇮🇹 Gamhse toys ta yparxonta pame gamw to spitiiii,3 months ago,ferrari_sf90,T6fjCqPmJU0,12,69,4.833333333333333,0,1,,,,,0.0,0.0,neutral
439,Gesù Cristo,Ugy69SXpl1PD0yfeVs14AaABAg,"Speriamo lascino spazio a Leclerc... Vettel tanto è avanti con 30 secondi di vantaggio da Hamilton dopo 40 giri e ad una curva tira dritto ritirandosi, perdendo punti, facendoli guadagnare all'avversario e sfanculare tutto il lavoro fatto in 1 anno.",3 months ago,ferrari_sf90,T6fjCqPmJU0,40,249,5.25,3,0,,,,,0.0,0.0,neutral
440,Daniele Mallia,Ugy69SXpl1PD0yfeVs14AaABAg.8rNIjE_Q9pq8rNyFPdHCor,"Gesù Cristo Penso che questa sia l'ultima occasione per Seb, se perde anche quest'anno lasciano spazio a Charles",3 months ago,ferrari_sf90,T6fjCqPmJU0,18,112,5.277777777777778,0,0,,,,,0.0,0.0,neutral
448,Joed Ricketts,UgwI0Qxp8FOkSlKjYRx4AaABAg,"i saw the video of the actual launch. Mercedes.....Hamilton......May the savior be with you, because the Prancing Horse has been Unleashed. #InFerrariWeTrust",3 months ago,ferrari_sf90,T6fjCqPmJU0,22,157,6.181818181818182,0,0,,,#InFerrariWeTrust,,0.0,0.1,neutral
449,Vylkeer,UgwiLcI-kvQJuMA6PX14AaABAg,"The black - red color scheme looks great and the new matte red is awesome! Great work guys, this year we will fight harder :)",3 months ago,ferrari_sf90,T6fjCqPmJU0,25,125,4.04,0,0,,,,,0.32996632996632996,0.4875420875420875,positive
450,Ryan Shaikh,UgxWOBlgGgKlvHYK0Vl4AaABAg,That paint was Matt-ea Binnoto's idea. Looks brilliant. 🔥🔥🔥 FORZA FERRARI.,3 months ago,ferrari_sf90,T6fjCqPmJU0,11,74,5.818181818181818,0,2,,,,🔥🔥🔥,0.9,1.0,positive
453,RamjeProductions,UgytjYbVCn4D1yubr_R4AaABAg,"All right, now sell a Ferrari licensed Acer AMD Ryzen laptop me!",3 months ago,ferrari_sf90,T6fjCqPmJU0,12,64,4.416666666666667,0,1,,,,,0.3571428571428571,0.5357142857142857,positive
463,John Sim,UgyhLWVvkdH61Qsqf1p4AaABAg,Disgusted at your use of tobacco sponsorship with Philip Morris (the MW clearly to mimic a cancer causing brand). Will not be buying Ferrari merchandise for this reason. Surprised your other sponsors would want to be associated with cancer causing products either.,3 months ago,ferrari_sf90,T6fjCqPmJU0,42,264,5.309523809523809,0,1,,,,,-0.23125,0.6645833333333333,negative
465,GoldAssasinGamer // GoldNinjaGamer,UgxEYD2QFaCce8vvS6F4AaABAg,Out with the red and white in with the new red and black same goes for out with the glossy metallic paint job and in with the new matte satin paint job,3 months ago,ferrari_sf90,T6fjCqPmJU0,32,151,3.75,0,0,,,,,0.01515151515151515,0.20963203463203464,positive
467,TheHidalgo99,Ugxq5bA9Yx6xoyb1eVZ4AaABAg,Hope Vettel pulls himself together for this season and wins the fucking trophy already.,3 months ago,ferrari_sf90,T6fjCqPmJU0,14,87,5.285714285714286,0,0,,,,,-0.15,0.5,negative
472,Sebastian Tevel,UgxIsn4aPI8pOaOunJN4AaABAg.8rNGigSCFVa8rNU2ifaMXW,"There is alway an end for everything, that will happens to Mercedes. maybe Red Bull will win it, but Mercedes is not going to win for ever.",3 months ago,ferrari_sf90,T6fjCqPmJU0,27,139,4.185185185185185,0,0,,,,,0.5333333333333333,0.26666666666666666,positive
473,Tofuboi 86,UgxIsn4aPI8pOaOunJN4AaABAg.8rNGigSCFVa8rO2bcGeBCF,"Can I get 5,000 subs for no reason? propably yes... Ferrari has 2x budget of Mercedes and can’t do anything",3 months ago (edited),ferrari_sf90,T6fjCqPmJU0,20,107,4.4,0,1,,,,,0.0,0.0,neutral
474,Tofuboi 86,UgxIsn4aPI8pOaOunJN4AaABAg.8rNGigSCFVa8rO2gBUATjl,Sebastian Tevel Mercedes or Red Bull or Renault IDC unless it is Ferrari,3 months ago,ferrari_sf90,T6fjCqPmJU0,13,72,4.615384615384615,0,1,,,,,0.0,0.0,neutral
477,SmokingSpitfire,UgznIq6rCJnTN2TaZAN4AaABAg,Can't wait to see this in the rear view mirror of a silver arrow!,3 months ago,ferrari_sf90,T6fjCqPmJU0,14,65,3.7142857142857144,0,0,,,,,0.0,0.0,neutral
478,Minh Đỗ Lê Thành,UgzKFUSHm1CzqMrCTiR4AaABAg,I swear Ferrari has the weirdest car-naming system on the entire grid.,3 months ago,ferrari_sf90,T6fjCqPmJU0,12,70,4.916666666666667,0,1,,,,,0.0,0.625,neutral
480,Joed Ricketts,UgzKFUSHm1CzqMrCTiR4AaABAg.8rNG5-Lw8fu8rNIN8TYBut,"Maybe they name the cars incrementing by 10, 2019 season, therefore SF90, but idk. maybe 2020, SF100. lol",3 months ago,ferrari_sf90,T6fjCqPmJU0,18,105,4.888888888888889,1,2,,,,,0.8,0.7,positive
481,HellFreeZ3r,UgzKFUSHm1CzqMrCTiR4AaABAg.8rNG5-Lw8fu8rNLwUU01R_,"@Joed Ricketts It's called the SF-90 because the Scuderia Ferrari was founded in 1929 so this year is their 90th anniversary. The SF-70 was their 70th anniversary as a car brand, so that's where that came from.",3 months ago,ferrari_sf90,T6fjCqPmJU0,37,210,4.702702702702703,1,2,,,,,0.0,0.0,neutral
482,Raffaele Del Zio R_D_Z_27,UgzKFUSHm1CzqMrCTiR4AaABAg.8rNG5-Lw8fu8rNMmVtfUnq,@Joed Ricketts It is 90 years of Ferrari because we are 72 years from the prancing horse foundation but back the Ferrari used to race alfas,3 months ago,ferrari_sf90,T6fjCqPmJU0,26,139,4.384615384615385,2,0,,,,,0.0,0.0,neutral
483,Raffaele Del Zio R_D_Z_27,UgzKFUSHm1CzqMrCTiR4AaABAg.8rNG5-Lw8fu8rNQFc1oX3i,@Elton Joel The fact that the last two cars were SF70H and SF71H. Then 90? I know why but he doesn't,3 months ago,ferrari_sf90,T6fjCqPmJU0,21,100,3.8095238095238093,0,3,,,,,0.0,0.06666666666666667,neutral
484,WakandaForeva,UgzKFUSHm1CzqMrCTiR4AaABAg.8rNG5-Lw8fu8rNQkPIfMQF,SF means Scuderia Ferrari 90 means the 90 year anniversery of the ferrari cars from the start the SF70 was the 70 year aniverssery of 70 years in f1,3 months ago,ferrari_sf90,T6fjCqPmJU0,29,148,4.137931034482759,4,2,,,,,0.0,0.0,neutral
485,Minh Đỗ Lê Thành,UgzKFUSHm1CzqMrCTiR4AaABAg.8rNG5-Lw8fu8rNR6UefpvW,@Elton Joel It is not difficult to understand. It is just weird.,3 months ago,ferrari_sf90,T6fjCqPmJU0,12,64,4.416666666666667,0,0,,,,,-0.125,1.0,negative
487,Clutch,UgzKFUSHm1CzqMrCTiR4AaABAg.8rNG5-Lw8fu8rPH8mGQ9m_,"It's not weird if you know what those numbers stand for. That ""90"" is for Scuderia Ferrari's 90th anniversary.",3 months ago,ferrari_sf90,T6fjCqPmJU0,19,110,4.842105263157895,0,0,,,,,0.25,1.0,positive
488,Minh Đỗ Lê Thành,UgzKFUSHm1CzqMrCTiR4AaABAg.8rNG5-Lw8fu8rPHOVhlkL_,"@Clutch I know what those numbers stand for. However, Ferrari is stupendously inconsistent in their car naming. You can never predict what the car for next season would be called, they had a F138 in 2013 and a 150 Italia in 2011.",3 months ago,ferrari_sf90,T6fjCqPmJU0,42,229,4.476190476190476,2,2,,,,,0.0,0.0,neutral
490,Julian Navis,UgzmAZ_r8R64AeNYhRJ4AaABAg,Why didn't they paint the Halo also red?! Looks very ugly!,3 months ago,ferrari_sf90,T6fjCqPmJU0,11,58,4.363636363636363,0,0,,,,,-0.5,0.5,negative
492,Pimenta DM,UgzOVd72GeS8p9EFnSl4AaABAg,Let's hope that Vettel can bring some challenge this year and hopefully win. Can't stand Mercedes winning everything for another year.,3 months ago,ferrari_sf90,T6fjCqPmJU0,21,134,5.428571428571429,0,0,,,,,0.65,0.575,positive
504,Harith Zack,UgwRPqNt32alx9xP5vJ4AaABAg,All the best in 2019 Ferrari. Go win the World Championship,3 months ago,ferrari_sf90,T6fjCqPmJU0,11,59,4.454545454545454,1,0,,,,,0.9,0.35,positive
506,Harith Zack,UgwRPqNt32alx9xP5vJ4AaABAg.8rNEKrTovtD8rUZs2lIw_j,"@Tofuboi 86 If you don't like Ferrari, then why are you even here. Can't even shut your damn mouth if you got nothing good to say",3 months ago,ferrari_sf90,T6fjCqPmJU0,26,129,4.0,1,0,,,,,0.7,0.6000000000000001,positive
507,Harith Zack,UgwRPqNt32alx9xP5vJ4AaABAg.8rNEKrTovtD8rU_4WdrG-o,"Is that it? Is that all you got? Just a ""no""? You can't even make an argument about why they're not gonna win the 2019 championship",3 months ago,ferrari_sf90,T6fjCqPmJU0,26,131,4.076923076923077,1,0,,,,,0.8,0.4,positive
510,Harith Zack,UgwRPqNt32alx9xP5vJ4AaABAg.8rNEKrTovtD8rV1TzmqmPJ,@Tofuboi 86 Clearly a Mercedes fan. Wrong place buddy. This is Ferrari,3 months ago,ferrari_sf90,T6fjCqPmJU0,12,70,4.916666666666667,1,0,,,,,-0.19999999999999998,0.6416666666666666,negative
